seasonYear,gameString,gameDate,gameType,visitor,home,visitingTeamFinalRuns,homeTeamFinalRuns,inning,side,batterId,batter,batterHand,pitcherId,pitcher,pitcherHand,catcherId,catcher,timesFaced,batterPosition,balls,strikes,outs,manOnFirst,manOnSecond,manOnThird,endManOnFirst,endManOnSecond,endManOnThird,visitingTeamCurrentRuns,homeTeamCurrentRuns,pitchResult,pitchType,releaseVelocity,spinRate,spinDir,px,pz,szt,szb,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,paResult,runsHome,battedBallType,battedBallAngle,battedBallDistance,atbatDesc
2015,gid_2015_04_08_clemlb_houmlb_1,4/8/2015 20:10,REG,CLE,HOU,2,0,1,B,514888,Jose Altuve,R,471911,Carlos Carrasco,R,543228,Yan Gomes,1,2B,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FF,97.2,1643.63,213.834,-0.17,3.284,3.01,1.37,-1.381,50,5.43,5.002,-142.467,-2.701,-8.987,32.762,-18.767,,,,,,
2015,gid_2015_04_08_clemlb_houmlb_1,4/8/2015 20:10,REG,CLE,HOU,2,0,1,B,514888,Jose Altuve,R,471911,Carlos Carrasco,R,543228,Yan Gomes,1,2B,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,IP,FF,95.8,1553.52,222.216,-0.414,2.53,3.03,1.35,-1.393,50,5.341,4.535,-140.37,-4.008,-10.1,30.827,-21.042,IP_OUT,,FB,-2.53,306.65,Jose Altuve flies out to center fielder Michael Bourn.
2015,gid_2015_04_08_clemlb_houmlb_1,4/8/2015 20:10,REG,CLE,HOU,2,0,1,B,543807,George Springer,R,471911,Carlos Carrasco,R,543228,Yan Gomes,1,RF,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,FF,96.8,1823,200.396,-0.369,3.46,3.59,1.7,-1.341,50,5.518,3.842,-141.912,-3.053,-6.215,28.38,-15.46,,,,,,
2015,gid_2015_04_08_clemlb_houmlb_1,4/8/2015 20:10,REG,CLE,HOU,2,0,1,B,543807,George Springer,R,471911,Carlos Carrasco,R,543228,Yan Gomes,1,RF,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FF,98.1,2005,213.343,0.88,1.928,3.49,1.59,-1.263,50,5.332,8.011,-143.541,-6.935,-10.904,30.734,-15.602,,,,,,
2015,gid_2015_04_08_clemlb_houmlb_1,4/8/2015 20:10,REG,CLE,HOU,2,0,1,B,543807,George Springer,R,471911,Carlos Carrasco,R,543228,Yan Gomes,1,RF,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,SL,90.1,370.231,202.643,-0.164,1.646,3.49,1.65,-1.612,50,5.267,4.036,-132.005,-3.923,-1.297,25.374,-29.065,,,,,,
2015,gid_2015_04_08_clemlb_houmlb_1,4/8/2015 20:10,REG,CLE,HOU,2,0,1,B,543807,George Springer,R,471911,Carlos Carrasco,R,543228,Yan Gomes,1,RF,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,F,FF,97.1,1883.98,205.662,-0.104,3.184,3.59,1.65,-1.375,50,5.417,5.001,-142.23,-3.532,-7.999,30.635,-15.526,,,,,,
2015,gid_2015_04_08_clemlb_houmlb_1,4/8/2015 20:10,REG,CLE,HOU,2,0,1,B,543807,George Springer,R,471911,Carlos Carrasco,R,543228,Yan Gomes,1,RF,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SS,CH,89.4,714.3,251.789,-0.519,1.968,3.59,1.65,-1.556,50,5.326,3.878,-130.961,-2.96,-6.125,22.863,-30.159,K,,,,,George Springer strikes out swinging.
2015,gid_2015_04_08_clemlb_houmlb_1,4/8/2015 20:10,REG,CLE,HOU,2,0,1,B,472528,Luis Valbuena,L,471911,Carlos Carrasco,R,543228,Yan Gomes,1,3B,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,F,FF,96.9,1736.98,203.953,-0.619,2.4,3.29,1.58,-1.604,50,5.276,3.996,-142.028,-5.129,-6.904,30.602,-16.634,,,,,,
2015,gid_2015_04_08_clemlb_houmlb_1,4/8/2015 20:10,REG,CLE,HOU,2,0,1,B,472528,Luis Valbuena,L,471911,Carlos Carrasco,R,543228,Yan Gomes,1,3B,0,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FF,96.9,2082.91,206.341,0.929,3.101,3.39,1.58,-1.419,50,5.228,8.184,-141.898,-3.458,-9.04,33.879,-13.917,,,,,,
2015,gid_2015_04_08_clemlb_houmlb_1,4/8/2015 20:10,REG,CLE,HOU,2,0,1,B,472528,Luis Valbuena,L,471911,Carlos Carrasco,R,543228,Yan Gomes,1,3B,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,CH,88.7,597.082,311.023,-1.464,1.419,3.32,1.56,-1.658,50,5.179,1.285,-130.014,-2.747,-4.037,25.548,-35.686,,,,,,
