seasonYear,gameString,gameDate,gameType,visitor,home,visitingTeamFinalRuns,homeTeamFinalRuns,inning,side,batterId,batter,batterHand,pitcherId,pitcher,pitcherHand,catcherId,catcher,timesFaced,batterPosition,balls,strikes,outs,manOnFirst,manOnSecond,manOnThird,endManOnFirst,endManOnSecond,endManOnThird,visitingTeamCurrentRuns,homeTeamCurrentRuns,pitchResult,pitchType,releaseVelocity,spinRate,spinDir,px,pz,szt,szb,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,paResult,runsHome,battedBallType,battedBallAngle,battedBallDistance,atbatDesc
2015,gid_2015_04_07_texmlb_oakmlb_1,4/7/2015 22:05,REG,TEX,OAK,3,1,1,B,453539,Sam Fuld,L,407890,Colby Lewis,R,449786,Carlos Corporan,1,CF,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,FF,87,2699.6,199.042,-0.18,2.556,3.45,1.67,-2.395,50,6.13,7.113,-127.138,-7.052,-7.719,24.114,-9.811,,,,,,
2015,gid_2015_04_07_texmlb_oakmlb_1,4/7/2015 22:05,REG,TEX,OAK,3,1,1,B,453539,Sam Fuld,L,407890,Colby Lewis,R,449786,Carlos Corporan,1,CF,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,F,FF,89.1,2553.24,221.003,-0.623,2.738,3.27,1.45,-2.312,50,6.111,7.274,-130.295,-5.815,-15.045,25.951,-14.869,,,,,,
2015,gid_2015_04_07_texmlb_oakmlb_1,4/7/2015 22:05,REG,TEX,OAK,3,1,1,B,453539,Sam Fuld,L,407890,Colby Lewis,R,449786,Carlos Corporan,1,CF,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FF,88.3,2370.94,198.133,-1.539,3.271,3.29,1.53,-2.608,50,6.111,4.019,-129.318,-4.898,-6.578,26.085,-12.09,,,,,,
2015,gid_2015_04_07_texmlb_oakmlb_1,4/7/2015 22:05,REG,TEX,OAK,3,1,1,B,453539,Sam Fuld,L,407890,Colby Lewis,R,449786,Carlos Corporan,1,CF,1,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FF,88.7,2206.44,198.38,0.955,4.273,3.29,1.54,-1.945,50,6.289,8.648,-129.713,-2.545,-6.221,26.491,-13.453,,,,,,
2015,gid_2015_04_07_texmlb_oakmlb_1,4/7/2015 22:05,REG,TEX,OAK,3,1,1,B,453539,Sam Fuld,L,407890,Colby Lewis,R,449786,Carlos Corporan,1,CF,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,F,FT,86.9,2203.88,222.479,-1.702,2.55,3.27,1.45,-2.392,50,6.115,4.328,-127.273,-5.435,-13.057,24.113,-17.915,,,,,,
2015,gid_2015_04_07_texmlb_oakmlb_1,4/7/2015 22:05,REG,TEX,OAK,3,1,1,B,453539,Sam Fuld,L,407890,Colby Lewis,R,449786,Carlos Corporan,1,CF,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,F,CU,76.9,1062.29,44.464,-0.342,1.783,3.27,1.45,-2.372,50,6.393,3.218,-112.751,-1.705,5.783,20.627,-38.066,,,,,,
2015,gid_2015_04_07_texmlb_oakmlb_1,4/7/2015 22:05,REG,TEX,OAK,3,1,1,B,453539,Sam Fuld,L,407890,Colby Lewis,R,449786,Carlos Corporan,1,CF,2,2,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,IP,FF,89.7,2438.92,201.011,0.636,1.978,3.27,1.45,-2.142,50,5.913,8.734,-131.07,-7.979,-7.901,25.678,-11.605,S,,GB,43.3,53.02,Sam Fuld singles on a ground ball to pitcher Colby Lewis.
2015,gid_2015_04_07_texmlb_oakmlb_1,4/7/2015 22:05,REG,TEX,OAK,3,1,1,B,519299,Eric Sogard,L,407890,Colby Lewis,R,449786,Carlos Corporan,1,2B,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,B,FF,86.9,1933.48,216.001,-0.706,1.525,3.07,1.48,-2.263,50,5.971,5.895,-127.077,-7.522,-9.955,24.146,-18.473,,,,,,
2015,gid_2015_04_07_texmlb_oakmlb_1,4/7/2015 22:05,REG,TEX,OAK,3,1,1,B,519299,Eric Sogard,L,407890,Colby Lewis,R,449786,Carlos Corporan,1,2B,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,B,CH,85.5,2011.01,203.083,-0.024,1.304,3.11,1.39,-2.195,50,5.996,6.746,-124.972,-8.34,-6.792,23.112,-16.238,,,,,,
2015,gid_2015_04_07_texmlb_oakmlb_1,4/7/2015 22:05,REG,TEX,OAK,3,1,1,B,519299,Eric Sogard,L,407890,Colby Lewis,R,449786,Carlos Corporan,1,2B,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,B,FF,88.3,2259.52,218.701,-1.104,2.509,3.24,1.52,-2.257,50,6.071,5.411,-129.253,-5.872,-12.587,26.511,-16.464,,,,,,
