seasonYear,gameString,gameDate,gameType,visitor,home,visitingTeamFinalRuns,homeTeamFinalRuns,inning,side,batterId,batter,batterHand,pitcherId,pitcher,pitcherHand,catcherId,catcher,timesFaced,batterPosition,balls,strikes,outs,manOnFirst,manOnSecond,manOnThird,endManOnFirst,endManOnSecond,endManOnThird,visitingTeamCurrentRuns,homeTeamCurrentRuns,pitchResult,pitchType,releaseVelocity,spinRate,spinDir,px,pz,szt,szb,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,paResult,runsHome,battedBallType,battedBallAngle,battedBallDistance,atbatDesc
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,444876,Alcides Escobar,R,500779,Jose Quintana,L,452095,Tyler Flowers,1,SS,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,FF,91.2,2553.57,169.057,0.729,2.461,3.15,1.53,1.72,50,5.945,-3.448,-133.55,-7.388,4.463,33.05,-9.095,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,444876,Alcides Escobar,R,500779,Jose Quintana,L,452095,Tyler Flowers,1,SS,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,CH,85.4,1475.75,146.009,0.289,3.625,3.21,1.51,1.664,50,6.169,-4.85,-125.198,-1.97,7.12,22.4,-21.615,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,444876,Alcides Escobar,R,500779,Jose Quintana,L,452095,Tyler Flowers,1,SS,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FF,90.8,1774.68,165.733,-1.454,1.729,3.29,1.66,1.654,50,5.818,-8.948,-132.608,-7.653,3.998,24.08,-16.453,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,444876,Alcides Escobar,R,500779,Jose Quintana,L,452095,Tyler Flowers,1,SS,2,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,F,FF,91.8,2289.07,173.45,0.048,2.732,3.39,1.54,1.551,50,5.883,-4.424,-134.417,-6.205,2.42,33.23,-11.104,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,444876,Alcides Escobar,R,500779,Jose Quintana,L,452095,Tyler Flowers,1,SS,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,F,CU,80.3,1159.53,291.048,-1.019,2.261,3.39,1.54,1.611,50,5.875,-4.229,-117.72,-0.755,-8.781,22.155,-35.553,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,444876,Alcides Escobar,R,500779,Jose Quintana,L,452095,Tyler Flowers,1,SS,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FF,91.2,1537.71,172.929,-1.664,0.846,3.05,1.6,1.519,50,5.619,-8.694,-133.098,-9.087,1.737,28.49,-18.174,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,444876,Alcides Escobar,R,500779,Jose Quintana,L,452095,Tyler Flowers,1,SS,3,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,IP,FF,92.8,1917.2,168.622,-0.417,3.241,3.39,1.54,1.613,50,5.911,-6.086,-135.961,-4.409,3.545,32.803,-14.56,IP_OUT,,PU,71.79,95.9,Alcides Escobar pops out to first baseman Jose Abreu in foul territory.
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,519058,Mike Moustakas,L,500779,Jose Quintana,L,452095,Tyler Flowers,1,3B,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,CU,79.3,538.42,324.215,-0.415,1.933,3.27,1.61,1.735,50,5.995,-4.394,-116.257,-1.58,-2.523,20.942,-35.674,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,519058,Mike Moustakas,L,500779,Jose Quintana,L,452095,Tyler Flowers,1,3B,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FF,92.5,2012.08,140.009,0.713,1.292,3.31,1.68,1.69,50,5.736,-4.869,-135.326,-8.526,12.062,30.355,-17.795,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,519058,Mike Moustakas,L,500779,Jose Quintana,L,452095,Tyler Flowers,1,3B,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,FF,93.3,2095.24,139.132,-0.336,2.049,3.35,1.69,1.558,50,5.785,-7.497,-136.477,-6.868,12.897,29.725,-17.269,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,519058,Mike Moustakas,L,500779,Jose Quintana,L,452095,Tyler Flowers,1,3B,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FF,92.7,1880.62,173.041,0.519,4.836,3.35,1.68,1.771,50,6,-3.743,-135.903,-0.361,2.135,32.824,-14.687,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,519058,Mike Moustakas,L,500779,Jose Quintana,L,452095,Tyler Flowers,1,3B,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,F,FF,93.3,2551.98,146.706,0.443,1.939,3.46,1.57,1.662,50,5.815,-5.728,-136.523,-8.158,13.183,32.294,-12.101,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,519058,Mike Moustakas,L,500779,Jose Quintana,L,452095,Tyler Flowers,1,3B,2,2,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,IP,CU,81,804.987,296.725,-0.324,1.488,3.46,1.57,1.782,50,5.765,-3.667,-118.666,-2.495,-5.881,23.497,-35.135,D,,LD,-4.37,381.17,Mike Moustakas doubles (1) on a line drive to center fielder Adam Eaton.
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,456715,Lorenzo Cain,R,500779,Jose Quintana,L,452095,Tyler Flowers,1,CF,0,0,1,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,HBP,FF,92.5,1560.97,164.557,-2.475,1.912,3.77,1.7,1.508,50,5.7,-11.313,-135.031,-6.647,3.869,31.499,-18.17,HBP,,,,,Lorenzo Cain hit by pitch.
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,543333,Eric Hosmer,L,500779,Jose Quintana,L,452095,Tyler Flowers,1,1B,0,0,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,IP,FF,93,2159.04,144.309,0.91,2.671,3.63,1.69,1.873,50,5.776,-4.784,-136.159,-5.374,11.822,32.781,-15.717,IP_OUT,,PU,-17.73,120.74,Eric Hosmer pops out to shortstop Alexei Ramirez on the infield fly rule.
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,434778,Kendrys Morales,R,500779,Jose Quintana,L,452095,Tyler Flowers,1,DH,0,0,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,BID,CU,81,694.257,325.645,-0.451,0.489,3.19,1.42,1.789,50,5.717,-4.532,-118.566,-4.269,-3.202,25.036,-36.858,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,434778,Kendrys Morales,R,500779,Jose Quintana,L,452095,Tyler Flowers,1,DH,1,0,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,SS,FF,92.7,2100.15,171.057,0.258,3.088,3.53,1.65,1.717,50,5.844,-4.481,-135.777,-5.007,3.056,29.685,-12.758,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,434778,Kendrys Morales,R,500779,Jose Quintana,L,452095,Tyler Flowers,1,DH,1,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,F,FF,92.6,1826.1,170.907,-0.619,3.4,3.53,1.65,1.509,50,5.822,-6.207,-135.613,-3.635,2.698,28.81,-15.319,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,434778,Kendrys Morales,R,500779,Jose Quintana,L,452095,Tyler Flowers,1,DH,1,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,BID,CU,80.2,673.589,313.886,-1.029,-0.429,3.45,1.65,1.728,50,5.576,-5.483,-117.413,-5.987,-3.929,26.317,-35.953,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,434778,Kendrys Morales,R,500779,Jose Quintana,L,452095,Tyler Flowers,1,DH,2,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,F,CH,86.1,1715.7,149.881,0.408,1.994,3.53,1.65,1.788,50,5.735,-4.938,-126.06,-5.444,7.481,25.328,-19.279,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,434778,Kendrys Morales,R,500779,Jose Quintana,L,452095,Tyler Flowers,1,DH,2,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,IP,FF,91.4,1593.99,151.091,-0.807,2.91,3.53,1.65,1.661,50,5.786,-7.857,-133.782,-3.926,7.106,29.776,-19.307,S,1,LD,-24.72,273.28,Kendrys Morales singles on a line drive to left fielder Melky Cabrera. Mike Moustakas scores. Lorenzo Cain to 2nd.
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,460086,Alex Gordon,L,500779,Jose Quintana,L,452095,Tyler Flowers,1,LF,0,0,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,1,BID,CU,80.8,592.519,309.468,-1.049,0.626,2.98,1.61,1.785,50,5.754,-5.795,-118.335,-4.364,-3.731,24.454,-35.246,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,460086,Alex Gordon,L,500779,Jose Quintana,L,452095,Tyler Flowers,1,LF,1,0,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,1,SL,CU,81.2,698.14,285.98,0.134,2.323,3.16,1.53,1.916,50,5.924,-3.022,-119.039,-1.304,-5.507,22.183,-33.751,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,460086,Alex Gordon,L,500779,Jose Quintana,L,452095,Tyler Flowers,1,LF,1,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,1,B,FF,92.5,2044.32,150.092,0.668,3.931,3.2,1.64,1.765,50,5.914,-4.715,-135.52,-2.387,9.522,29.718,-15.621,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,1,B,460086,Alex Gordon,L,500779,Jose Quintana,L,452095,Tyler Flowers,1,LF,2,1,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,IP,CU,81.5,722.444,321.698,-0.928,1.481,3.27,1.55,1.793,50,5.787,-5.593,-119.326,-2.235,-3.683,25.517,-36.837,IP_OUT,,GB,34.61,96.69,"Alex Gordon grounds out, first baseman Jose Abreu to pitcher Jose Quintana."
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,2,B,425567,Alex Rios,R,500779,Jose Quintana,L,452095,Tyler Flowers,1,RF,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,SL,FF,90.4,2641.19,164.006,0.017,1.762,3.64,1.64,1.744,50,5.865,-5.768,-132.202,-8.938,6.632,30.189,-9.038,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,2,B,425567,Alex Rios,R,500779,Jose Quintana,L,452095,Tyler Flowers,1,RF,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,SL,FF,91.4,1819.6,157.463,0.002,1.883,3.64,1.64,1.64,50,5.812,-5.554,-133.793,-7.268,6.432,26.696,-16.675,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,2,B,425567,Alex Rios,R,500779,Jose Quintana,L,452095,Tyler Flowers,1,RF,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,SS,CH,84.6,1834.16,146.75,1.72,3.014,3.64,1.64,1.877,50,5.91,-2.146,-124.018,-3.151,8.597,27.092,-19.062,K,,,,,Alex Rios strikes out swinging.
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,2,B,521692,Salvador Perez,R,500779,Jose Quintana,L,452095,Tyler Flowers,1,C,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,F,FF,91.6,2175.35,157.337,0.795,3.615,3.68,1.62,1.666,50,6,-3.771,-134.29,-3.728,7.759,31.351,-13.593,,,,,,
2015,gid_2015_04_08_chamlb_kcamlb_1,4/8/2015 20:10,REG,CWS,KC,5,7,2,B,521692,Salvador Perez,R,500779,Jose Quintana,L,452095,Tyler Flowers,1,C,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,IP,CH,84.5,1932.43,149.623,1.452,2.685,3.68,1.62,1.887,50,5.876,-2.775,-123.843,-4.027,8.342,29.733,-17.943,IP_OUT,,FB,18.7,268.06,Salvador Perez flies out softly to right fielder Avisail Garcia.
