seasonYear,gameString,gameDate,gameType,visitor,home,visitingTeamFinalRuns,homeTeamFinalRuns,inning,side,batterId,batter,batterHand,pitcherId,pitcher,pitcherHand,catcherId,catcher,timesFaced,batterPosition,balls,strikes,outs,manOnFirst,manOnSecond,manOnThird,endManOnFirst,endManOnSecond,endManOnThird,visitingTeamCurrentRuns,homeTeamCurrentRuns,pitchResult,pitchType,releaseVelocity,spinRate,spinDir,px,pz,szt,szb,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,paResult,runsHome,battedBallType,battedBallAngle,battedBallDistance,atbatDesc
2015,gid_2015_04_10_slnmlb_cinmlb_1,4/10/2015 19:10,REG,STL,CIN,4,5,1,B,571740,Billy Hamilton,L,407793,John Lackey,R,425877,Yadier Molina,1,CF,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,B,FF,89.7,1970.63,186.959,-1.406,1.814,3.18,1.35,-2.726,50,6.123,3.843,-131.216,-8.393,-2.16,26.565,-14.482,,,,,,
2015,gid_2015_04_10_slnmlb_cinmlb_1,4/10/2015 19:10,REG,STL,CIN,4,5,1,B,571740,Billy Hamilton,L,407793,John Lackey,R,425877,Yadier Molina,1,CF,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,SL,FF,89.9,2419.75,188.359,0.864,2.004,3.48,1.59,-2.23,50,6.179,8.655,-131.205,-8.828,-3.182,25.564,-10.523,,,,,,
2015,gid_2015_04_10_slnmlb_cinmlb_1,4/10/2015 19:10,REG,STL,CIN,4,5,1,B,571740,Billy Hamilton,L,407793,John Lackey,R,425877,Yadier Molina,1,CF,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,B,FF,91.9,2149.85,189.771,0.054,0.78,3.49,1.59,-2.306,50,6.05,6.908,-134.173,-11.64,-3.375,26.891,-12.58,,,,,,
2015,gid_2015_04_10_slnmlb_cinmlb_1,4/10/2015 19:10,REG,STL,CIN,4,5,1,B,571740,Billy Hamilton,L,407793,John Lackey,R,425877,Yadier Molina,1,CF,2,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,B,FT,90.7,1667.74,222.689,-0.172,3.474,3.49,1.59,-2.299,50,6.132,7.545,-132.777,-2.955,-10.349,29.353,-20.955,,,,,,
2015,gid_2015_04_10_slnmlb_cinmlb_1,4/10/2015 19:10,REG,STL,CIN,4,5,1,B,571740,Billy Hamilton,L,407793,John Lackey,R,425877,Yadier Molina,1,CF,3,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,B,FF,88.9,1942.44,183.909,-1.076,3.68,3.26,1.59,-2.296,50,6.396,3.378,-130.329,-4.137,-1.19,26.291,-14.765,BB,,,,,Billy Hamilton walks.
2015,gid_2015_04_10_slnmlb_cinmlb_1,4/10/2015 19:10,REG,STL,CIN,4,5,1,B,458015,Joey Votto,L,407793,John Lackey,R,425877,Yadier Molina,1,1B,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,B,FF,91.5,1976.43,196.589,0.513,1.14,3.65,1.68,-2.076,50,6.05,7.823,-133.608,-10.183,-5.197,27.734,-14.73,,,,,,
2015,gid_2015_04_10_slnmlb_cinmlb_1,4/10/2015 19:10,REG,STL,CIN,4,5,1,B,458015,Joey Votto,L,407793,John Lackey,R,425877,Yadier Molina,1,1B,1,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,F,FF,90.7,1888.85,193.584,0.08,3.128,3.65,1.68,-2.076,50,6.279,6.456,-132.759,-5.395,-4.06,24.523,-15.373,,,,,,
2015,gid_2015_04_10_slnmlb_cinmlb_1,4/10/2015 19:10,REG,STL,CIN,4,5,1,B,458015,Joey Votto,L,407793,John Lackey,R,425877,Yadier Molina,1,1B,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,IP,FF,91.9,1663.77,203.573,-0.411,2.099,3.65,1.68,-1.989,50,6.167,5.346,-134.479,-7.391,-6.168,29.725,-18.039,HR,2,LD,-26.86,367.25,Joey Votto homers (2) on a line drive to left center field. Billy Hamilton scores.
2015,gid_2015_04_10_slnmlb_cinmlb_1,4/10/2015 19:10,REG,STL,CIN,4,5,1,B,453943,Todd Frazier,R,407793,John Lackey,R,425877,Yadier Molina,1,3B,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,SS,FF,92.2,1784.11,182.341,0.713,2.712,3.46,1.54,-2.003,50,6.209,7.373,-134.871,-6.407,-0.678,28.039,-15.602,,,,,,
2015,gid_2015_04_10_slnmlb_cinmlb_1,4/10/2015 19:10,REG,STL,CIN,4,5,1,B,453943,Todd Frazier,R,407793,John Lackey,R,425877,Yadier Molina,1,3B,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,IP,FF,92.2,1873.15,188.905,0.379,2.23,3.46,1.54,-2.013,50,6.096,6.897,-134.772,-7.531,-2.694,26.245,-14.983,IP_OUT,,PU,87.46,36.89,Todd Frazier pops out to catcher Yadier Molina in foul territory.
