seasonYear,gameString,gameDate,gameType,visitor,home,visitingTeamFinalRuns,homeTeamFinalRuns,inning,side,batterId,batter,batterHand,pitcherId,pitcher,pitcherHand,catcherId,catcher,timesFaced,batterPosition,balls,strikes,outs,manOnFirst,manOnSecond,manOnThird,endManOnFirst,endManOnSecond,endManOnThird,visitingTeamCurrentRuns,homeTeamCurrentRuns,pitchResult,pitchType,releaseVelocity,spinRate,spinDir,px,pz,szt,szb,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,paResult,runsHome,battedBallType,battedBallAngle,battedBallDistance,atbatDesc
2015,gid_2015_04_12_chnmlb_colmlb_1,4/12/2015 16:10,REG,CHC,COL,6,5,1,B,453568,Charlie Blackmon,L,543294,Kyle Hendricks,R,471083,Miguel Montero,1,CF,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,SI,89.6,1422.43,225.899,-1.338,3.491,3.44,1.57,-2.384,50,6.412,4.496,-131.275,-3.108,-9.243,26.882,-23.217,,,,,,
2015,gid_2015_04_12_chnmlb_colmlb_1,4/12/2015 16:10,REG,CHC,COL,6,5,1,B,453568,Charlie Blackmon,L,543294,Kyle Hendricks,R,471083,Miguel Montero,1,CF,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,SI,89.4,1298.55,221.2,-0.725,3.17,3.47,1.57,-2.302,50,6.323,5.584,-130.923,-3.7,-7.719,24.271,-23.357,,,,,,
2015,gid_2015_04_12_chnmlb_colmlb_1,4/12/2015 16:10,REG,CHC,COL,6,5,1,B,453568,Charlie Blackmon,L,543294,Kyle Hendricks,R,471083,Miguel Montero,1,CF,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FF,88.1,994.999,195.821,-0.249,3.975,3.32,1.57,-2.405,50,6.378,5.992,-129.09,-1.533,-2.414,24.112,-23.656,,,,,,
2015,gid_2015_04_12_chnmlb_colmlb_1,4/12/2015 16:10,REG,CHC,COL,6,5,1,B,453568,Charlie Blackmon,L,543294,Kyle Hendricks,R,471083,Miguel Montero,1,CF,2,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,IP,FF,90.1,1302.29,201.782,-0.753,2.386,3.42,1.57,-2.278,50,6.255,4.829,-131.846,-6.068,-4.392,25.082,-21.184,S,,GB,8.54,117.74,Charlie Blackmon singles on a ground ball to second baseman Arismendy Alcantara.
2015,gid_2015_04_12_chnmlb_colmlb_1,4/12/2015 16:10,REG,CHC,COL,6,5,1,B,471865,Carlos Gonzalez,L,543294,Kyle Hendricks,R,471083,Miguel Montero,1,RF,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,B,SI,89.5,1479.49,231.521,-1.451,2.932,3.53,1.63,-2.321,50,6.303,4.275,-131.136,-4.159,-10.469,25.92,-23.853,,,,,,
2015,gid_2015_04_12_chnmlb_colmlb_1,4/12/2015 16:10,REG,CHC,COL,6,5,1,B,471865,Carlos Gonzalez,L,543294,Kyle Hendricks,R,471083,Miguel Montero,1,RF,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,SS,SI,88.3,1466.57,228.536,-1.115,2.953,3.53,1.63,-2.313,50,6.33,4.982,-129.366,-4.043,-9.8,25.951,-23.515,,,,,,
2015,gid_2015_04_12_chnmlb_colmlb_1,4/12/2015 16:10,REG,CHC,COL,6,5,1,B,471865,Carlos Gonzalez,L,543294,Kyle Hendricks,R,471083,Miguel Montero,1,RF,1,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,B,CH,80.6,1278.86,225.384,-1.754,2.361,3.53,1.63,-2.436,50,6.326,3.179,-118.057,-3.898,-7.408,22.784,-24.865,,,,,,
2015,gid_2015_04_12_chnmlb_colmlb_1,4/12/2015 16:10,REG,CHC,COL,6,5,1,B,471865,Carlos Gonzalez,L,543294,Kyle Hendricks,R,471083,Miguel Montero,1,RF,2,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,B,SI,90.4,1566.27,226.637,-1.568,3.213,3.56,1.63,-2.236,50,6.344,3.735,-132.463,-3.964,-10.397,25.663,-22.355,,,,,,
2015,gid_2015_04_12_chnmlb_colmlb_1,4/12/2015 16:10,REG,CHC,COL,6,5,1,B,471865,Carlos Gonzalez,L,543294,Kyle Hendricks,R,471083,Miguel Montero,1,RF,3,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,F,SI,89.2,1856.84,230.516,0.278,2.739,3.53,1.63,-2.014,50,6.338,8.397,-130.508,-5.056,-12.892,29.108,-21.553,,,,,,
2015,gid_2015_04_12_chnmlb_colmlb_1,4/12/2015 16:10,REG,CHC,COL,6,5,1,B,471865,Carlos Gonzalez,L,543294,Kyle Hendricks,R,471083,Miguel Montero,1,RF,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,IP,SI,92,1902.94,234.142,-0.284,1.642,3.53,1.63,-2.199,50,6.096,7.782,-134.525,-7.746,-14.301,27.991,-21.838,IP_OUT,,GB,32.06,88.88,"Carlos Gonzalez grounds out, first baseman Anthony Rizzo to pitcher Kyle Hendricks."
2015,gid_2015_04_12_chnmlb_colmlb_1,4/12/2015 16:10,REG,CHC,COL,6,5,1,B,571448,Nolan Arenado,R,543294,Kyle Hendricks,R,471083,Miguel Montero,1,3B,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,IP,FF,91.8,1502.4,215.18,0.281,1.863,3.52,1.58,-2.244,50,6.093,8.211,-134.13,-7.309,-8.003,27.317,-20.821,IP_OUT,,LD,29.84,258.4,Nolan Arenado lines out to right fielder Jorge Soler.
2015,gid_2015_04_12_chnmlb_colmlb_1,4/12/2015 16:10,REG,CHC,COL,6,5,2,B,408047,Justin Morneau,L,543294,Kyle Hendricks,R,471083,Miguel Montero,1,1B,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,B,SI,90.5,1857.1,234.491,-1.508,1.405,3.43,1.54,-2.406,50,6.139,4.986,-132.349,-8.117,-13.791,27.434,-22.334,,,,,,
2015,gid_2015_04_12_chnmlb_colmlb_1,4/12/2015 16:10,REG,CHC,COL,6,5,2,B,408047,Justin Morneau,L,543294,Kyle Hendricks,R,471083,Miguel Montero,1,1B,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,SL,CH,81.5,1448.96,223.622,-1.045,2.2,3.43,1.54,-2.308,50,6.297,4.721,-119.353,-4.641,-8.224,23.575,-23.545,,,,,,
2015,gid_2015_04_12_chnmlb_colmlb_1,4/12/2015 16:10,REG,CHC,COL,6,5,2,B,408047,Justin Morneau,L,543294,Kyle Hendricks,R,471083,Miguel Montero,1,1B,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FT,SI,90.4,1545.79,229.786,0.525,3.156,3.43,1.54,-2.018,50,6.312,8.699,-132.242,-3.822,-10.76,28.111,-23.077,,,,,,
2015,gid_2015_04_12_chnmlb_colmlb_1,4/12/2015 16:10,REG,CHC,COL,6,5,2,B,408047,Justin Morneau,L,543294,Kyle Hendricks,R,471083,Miguel Montero,1,1B,1,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,IP,FF,88.4,906.411,184.572,-1.177,2.277,3.43,1.54,-2.675,50,6.08,3.956,-129.451,-5.013,-0.645,26.634,-24.112,IP_OUT,,GB,-1.69,107.97,"Justin Morneau grounds out, shortstop Starlin Castro to first baseman Anthony Rizzo."
2015,gid_2015_04_12_chnmlb_colmlb_1,4/12/2015 16:10,REG,CHC,COL,6,5,2,B,572816,Corey Dickerson,L,543294,Kyle Hendricks,R,471083,Miguel Montero,1,LF,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,F,SI,91.3,1517.12,231.938,-0.415,1.955,3.38,1.51,-2.238,50,6.134,6.9,-133.551,-6.586,-10.996,27.275,-23.564,,,,,,
2015,gid_2015_04_12_chnmlb_colmlb_1,4/12/2015 16:10,REG,CHC,COL,6,5,2,B,572816,Corey Dickerson,L,543294,Kyle Hendricks,R,471083,Miguel Montero,1,LF,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,B,SI,90.9,1789.35,251.744,-1.866,3.75,3.23,1.51,-2.367,50,6.331,4.283,-133.246,-1.665,-15.607,28.04,-27.026,,,,,,
