seasonYear,gameString,gameDate,gameType,visitor,home,visitingTeamFinalRuns,homeTeamFinalRuns,inning,side,batterId,batter,batterHand,pitcherId,pitcher,pitcherHand,catcherId,catcher,timesFaced,batterPosition,balls,strikes,outs,manOnFirst,manOnSecond,manOnThird,endManOnFirst,endManOnSecond,endManOnThird,visitingTeamCurrentRuns,homeTeamCurrentRuns,pitchResult,pitchType,releaseVelocity,spinRate,spinDir,px,pz,szt,szb,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,paResult,runsHome,battedBallType,battedBallAngle,battedBallDistance,atbatDesc
2015,gid_2015_04_06_pitmlb_cinmlb_1,4/6/2015 16:10,REG,PIT,CIN,2,5,1,B,571740,Billy Hamilton,R,434538,Francisco Liriano,L,465041,Francisco Cervelli,1,CF,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,FT,91.7,2010.13,125.29,0.379,2.761,3.49,1.47,0.826,50,5.763,-4.046,-134.427,-3.962,15.203,27.591,-21.414,,,,,,
2015,gid_2015_04_06_pitmlb_cinmlb_1,4/6/2015 16:10,REG,PIT,CIN,2,5,1,B,571740,Billy Hamilton,R,434538,Francisco Liriano,L,465041,Francisco Cervelli,1,CF,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,IP,CH,84.2,2376.07,120.292,0.295,2.211,3.44,1.55,0.713,50,5.972,-4.593,-123.329,-4.675,17.441,23.282,-21.986,IP_OUT,,BGB,30.93,14.84,"Billy Hamilton bunt grounds out, catcher Francisco Cervelli to first baseman Pedro Alvarez."
2015,gid_2015_04_06_pitmlb_cinmlb_1,4/6/2015 16:10,REG,PIT,CIN,2,5,1,B,458015,Joey Votto,L,434538,Francisco Liriano,L,465041,Francisco Cervelli,1,1B,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FT,94.4,2618.14,127.696,-0.834,3.37,3.67,1.63,1.475,50,6,-9.92,-138.021,-4.103,19.709,27.749,-16.944,,,,,,
2015,gid_2015_04_06_pitmlb_cinmlb_1,4/6/2015 16:10,REG,PIT,CIN,2,5,1,B,458015,Joey Votto,L,434538,Francisco Liriano,L,465041,Francisco Cervelli,1,1B,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,FT,93.7,2066.22,128.627,0.194,3.452,3.74,1.78,1.576,50,5.911,-6.567,-137.249,-3.013,15.271,28.024,-19.972,,,,,,
2015,gid_2015_04_06_pitmlb_cinmlb_1,4/6/2015 16:10,REG,PIT,CIN,2,5,1,B,458015,Joey Votto,L,434538,Francisco Liriano,L,465041,Francisco Cervelli,1,1B,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SS,SL,86.6,245.924,120.713,-1.956,1.692,3.73,1.63,1.3,50,5.992,-8.554,-126.598,-4.632,1.845,22.36,-31.078,,,,,,
2015,gid_2015_04_06_pitmlb_cinmlb_1,4/6/2015 16:10,REG,PIT,CIN,2,5,1,B,458015,Joey Votto,L,434538,Francisco Liriano,L,465041,Francisco Cervelli,1,1B,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,SL,88.8,1483.96,177.349,-0.72,0.478,3.51,1.78,1.827,50,5.809,-6.653,-129.696,-9.99,0.614,25.865,-18.922,,,,,,
2015,gid_2015_04_06_pitmlb_cinmlb_1,4/6/2015 16:10,REG,PIT,CIN,2,5,1,B,458015,Joey Votto,L,434538,Francisco Liriano,L,465041,Francisco Cervelli,1,1B,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,IP,FT,95,2128.67,119.054,-0.902,2.27,3.73,1.63,1.241,50,5.965,-9.13,-138.941,-6.085,17.821,30.707,-22.274,IP_OUT,,GB,25.26,90.09,"Joey Votto grounds out, second baseman Neil Walker to first baseman Pedro Alvarez."
2015,gid_2015_04_06_pitmlb_cinmlb_1,4/6/2015 16:10,REG,PIT,CIN,2,5,1,B,453943,Todd Frazier,R,434538,Francisco Liriano,L,465041,Francisco Cervelli,1,3B,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,IP,FT,93.4,2330.79,123.311,0.622,2.953,3.56,1.58,0.459,50,5.976,-2.955,-136.828,-4.461,18.371,29.29,-20.102,IP_OUT,,GB,1.13,35.48,"Todd Frazier grounds out, pitcher Francisco Liriano to first baseman Pedro Alvarez."
2015,gid_2015_04_06_pitmlb_cinmlb_1,4/6/2015 16:10,REG,PIT,CIN,2,5,2,B,519023,Devin Mesoraco,R,434538,Francisco Liriano,L,465041,Francisco Cervelli,1,C,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FT,92.1,2430.54,125.554,1.128,3.228,3.03,1.41,0.682,50,6.075,-2.266,-134.981,-4.011,18.398,29.783,-19.025,,,,,,
2015,gid_2015_04_06_pitmlb_cinmlb_1,4/6/2015 16:10,REG,PIT,CIN,2,5,2,B,519023,Devin Mesoraco,R,434538,Francisco Liriano,L,465041,Francisco Cervelli,1,C,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,CH,83.9,1786.87,116.694,-0.022,0.208,3.13,1.44,0.63,50,5.77,-4.364,-122.72,-8.307,13.504,22.208,-25.384,,,,,,
2015,gid_2015_04_06_pitmlb_cinmlb_1,4/6/2015 16:10,REG,PIT,CIN,2,5,2,B,519023,Devin Mesoraco,R,434538,Francisco Liriano,L,465041,Francisco Cervelli,1,C,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FT,91.3,2155.39,129.05,1.304,3.025,2.93,1.34,0.823,50,5.771,-1.637,-133.864,-3.575,15.445,26.805,-19.645,,,,,,
2015,gid_2015_04_06_pitmlb_cinmlb_1,4/6/2015 16:10,REG,PIT,CIN,2,5,2,B,519023,Devin Mesoraco,R,434538,Francisco Liriano,L,465041,Francisco Cervelli,1,C,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,FT,93.7,2115.13,125.287,-0.534,3.132,2.93,1.34,0.411,50,5.897,-5.575,-137.202,-3.686,16.328,30.268,-20.619,,,,,,
2015,gid_2015_04_06_pitmlb_cinmlb_1,4/6/2015 16:10,REG,PIT,CIN,2,5,2,B,519023,Devin Mesoraco,R,434538,Francisco Liriano,L,465041,Francisco Cervelli,1,C,3,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,FT,92.8,2585.11,137.529,0.366,2.036,3.1,1.44,0.414,50,5.838,-3.172,-135.865,-7.538,16.347,29.266,-14.317,,,,,,
2015,gid_2015_04_06_pitmlb_cinmlb_1,4/6/2015 16:10,REG,PIT,CIN,2,5,2,B,519023,Devin Mesoraco,R,434538,Francisco Liriano,L,465041,Francisco Cervelli,1,C,3,2,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,BID,SL,85,321.818,207.427,-0.444,0.311,3.08,1.44,0.479,50,5.753,-2.028,-124.386,-7.468,-1.271,20.362,-29.725,BB,,,,,Devin Mesoraco walks.
