seasonYear,gameString,gameDate,gameType,visitor,home,visitingTeamFinalRuns,homeTeamFinalRuns,inning,side,batterId,batter,batterHand,pitcherId,pitcher,pitcherHand,catcherId,catcher,timesFaced,batterPosition,balls,strikes,outs,manOnFirst,manOnSecond,manOnThird,endManOnFirst,endManOnSecond,endManOnThird,visitingTeamCurrentRuns,homeTeamCurrentRuns,pitchResult,pitchType,releaseVelocity,spinRate,spinDir,px,pz,szt,szb,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,paResult,runsHome,battedBallType,battedBallAngle,battedBallDistance,atbatDesc
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,1,T,543281,Josh Harrison,R,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,3B,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,FF,90.3,1849.43,225.175,0.443,1.984,3.67,1.55,-2.454,50,5.682,9.846,-131.889,-5.764,-11.925,26.326,-20.322,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,1,T,543281,Josh Harrison,R,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,3B,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,IP,CH,84.1,1136.43,253.365,-0.038,2.89,3.65,1.59,-2.443,50,5.669,7.771,-123.125,-0.785,-9.241,20.97,-29.413,IP_OUT,,FB,21.03,316.35,Josh Harrison flies out to right fielder Jay Bruce.
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,1,T,570256,Gregory Polanco,L,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,RF,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,F,FT,90.5,1763.64,235.451,-0.242,2.456,3.91,1.83,-2.607,50,5.578,8.727,-132.392,-3.784,-13.256,26.526,-23.047,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,1,T,570256,Gregory Polanco,L,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,RF,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FT,91,1842.61,231.485,-1.737,2.349,3.8,1.75,-2.699,50,5.68,5.048,-133.218,-4.732,-13.239,24.304,-21.638,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,1,T,570256,Gregory Polanco,L,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,RF,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,IP,CH,84.5,1537.68,241.208,-0.294,1.772,3.91,1.83,-2.505,50,5.575,7.769,-123.591,-4.074,-11.48,21.015,-25.865,IP_OUT,,LD,19.58,338.69,Gregory Polanco lines out to right fielder Jay Bruce.
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,1,T,457705,Andrew McCutchen,R,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,CF,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,FF,92.1,2273,209.442,0.715,2.614,3.48,1.49,-2.316,50,5.685,10.02,-134.53,-5.59,-10.361,27.114,-13.819,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,1,T,457705,Andrew McCutchen,R,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,CF,0,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,SL,87.1,653.074,133.109,0.866,1.881,3.56,1.59,-2.626,50,5.639,8.031,-127.494,-3.96,4.19,21.76,-28.252,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,1,T,457705,Andrew McCutchen,R,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,CF,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,SL,87.2,830.92,143.87,1.313,2.283,3.48,1.59,-2.46,50,5.683,8.707,-127.566,-3.425,4.308,22.859,-26.273,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,1,T,457705,Andrew McCutchen,R,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,CF,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FF,92.7,1789.3,235.064,0.163,1.076,3.55,1.59,-2.515,50,5.446,9.738,-135.458,-7.508,-13.696,27.506,-22.607,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,1,T,457705,Andrew McCutchen,R,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,CF,3,1,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,BID,FF,93.1,2118.03,198.721,1.303,0.529,3.56,1.59,-2.194,50,5.459,10.527,-135.679,-10.651,-6.358,31.776,-13.414,BB,,,,,Andrew McCutchen walks.
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,1,T,435522,Neil Walker,L,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,2B,0,0,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,B,FF,91.5,1610.57,225.111,-0.175,1.618,3.48,1.65,-2.663,50,5.397,8.574,-133.792,-5.913,-10.523,27.185,-21.692,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,1,T,435522,Neil Walker,L,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,2B,1,0,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,SS,CH,83.9,1110.4,274.924,-0.097,1.828,3.6,1.69,-2.641,50,5.472,8.133,-122.837,-2.162,-9.367,19.936,-32.981,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,1,T,435522,Neil Walker,L,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,2B,1,1,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,B,FT,92.2,1664.25,238.849,-1.338,2.073,3.6,1.75,-2.773,50,5.403,6.318,-134.985,-4.412,-13.252,25.813,-24.164,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,1,T,435522,Neil Walker,L,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,2B,2,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,IP,FT,90.1,1955.97,234.968,-0.803,1.6,3.6,1.69,-2.71,50,5.345,7.761,-131.824,-5.538,-14.553,27.529,-21.972,IP_OUT,,LD,-11.81,261.56,Neil Walker lines out softly to left fielder Marlon Byrd.
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,T,516782,Starling Marte,R,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,LF,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FF,90.4,2130.79,198.077,0.982,1.888,3.48,1.52,-2.25,50,5.744,9.585,-132.086,-7.428,-6.02,27.928,-13.732,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,T,516782,Starling Marte,R,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,LF,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,IP,FF,92.5,1804.21,196.482,0.305,2.071,3.47,1.52,-2.293,50,5.763,7.858,-135.321,-6.913,-4.775,26.862,-16.037,IP_OUT,,GB,-12.99,107.61,"Starling Marte grounds out sharply, shortstop Zack Cozart to first baseman Joey Votto."
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,T,476883,Pedro Alvarez,L,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,1B,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,FT,90.1,1500.11,226.243,-1.003,2.247,3.61,1.62,-2.647,50,5.691,6.19,-131.94,-4.698,-9.854,23.628,-22.739,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,T,476883,Pedro Alvarez,L,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,1B,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,FT,90.1,1569.3,234.599,-0.925,1.961,3.64,1.65,-2.536,50,5.685,6.427,-131.868,-5.108,-11.627,27.799,-23.911,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,T,476883,Pedro Alvarez,L,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,1B,0,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FF,90.3,1696.02,206.933,-0.862,4.935,3.58,1.62,-2.568,50,5.873,5.804,-132.38,1.054,-7.01,27.103,-18.377,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,T,476883,Pedro Alvarez,L,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,1B,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,SL,86.7,605.766,161.847,-0.771,1.557,3.51,1.58,-2.717,50,5.518,4.603,-126.979,-4.677,1.652,19.765,-27.136,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,T,476883,Pedro Alvarez,L,543101,Anthony DeSclafani,R,519023,Devin Mesoraco,1,1B,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SS,CH,85.8,1634.11,256.505,-0.82,1.093,3.55,1.66,-2.583,50,5.438,7.142,-125.513,-4.937,-13.747,25.51,-28.875,K,,,,,Pedro Alvarez strikes out swinging.
