seasonYear,gameString,gameDate,gameType,visitor,home,visitingTeamFinalRuns,homeTeamFinalRuns,inning,side,batterId,batter,batterHand,pitcherId,pitcher,pitcherHand,catcherId,catcher,timesFaced,batterPosition,balls,strikes,outs,manOnFirst,manOnSecond,manOnThird,endManOnFirst,endManOnSecond,endManOnThird,visitingTeamCurrentRuns,homeTeamCurrentRuns,pitchResult,pitchType,releaseVelocity,spinRate,spinDir,px,pz,szt,szb,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,paResult,runsHome,battedBallType,battedBallAngle,battedBallDistance,atbatDesc
2015,gid_2015_04_11_slnmlb_cinmlb_1,4/11/2015 13:10,REG,STL,CIN,4,1,1,B,571740,Billy Hamilton,L,608379,Michael Wacha,R,425877,Yadier Molina,1,CF,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,FF,92.7,2437.85,208.648,-0.661,2.376,3.82,1.66,-0.913,50,6.446,2.718,-135.728,-8.621,-10.935,30.577,-12.159,,,,,,
2015,gid_2015_04_11_slnmlb_cinmlb_1,4/11/2015 13:10,REG,STL,CIN,4,1,1,B,571740,Billy Hamilton,L,608379,Michael Wacha,R,425877,Yadier Molina,1,CF,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,IP,CH,87.1,1316.87,235.3,-0.673,1.506,3.51,1.61,-0.927,50,6.437,2.532,-127.475,-7.298,-9.513,27.241,-25.587,IP_OUT,,GB,-7.76,114.56,"Billy Hamilton grounds out, shortstop Jhonny Peralta to first baseman Matt Adams."
2015,gid_2015_04_11_slnmlb_cinmlb_1,4/11/2015 13:10,REG,STL,CIN,4,1,1,B,458015,Joey Votto,L,608379,Michael Wacha,R,425877,Yadier Molina,1,1B,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,CU,74.3,1066.03,43.097,0.02,2.131,3.66,1.69,-0.941,50,6.603,0.799,-109.033,-0.804,5.474,18.931,-38.024,,,,,,
2015,gid_2015_04_11_slnmlb_cinmlb_1,4/11/2015 13:10,REG,STL,CIN,4,1,1,B,458015,Joey Votto,L,608379,Michael Wacha,R,425877,Yadier Molina,1,1B,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SS,CH,86.6,1673.52,241.925,-0.625,1.58,3.66,1.69,-1.034,50,6.389,3.604,-126.753,-6.96,-12.901,26.632,-25.293,,,,,,
2015,gid_2015_04_11_slnmlb_cinmlb_1,4/11/2015 13:10,REG,STL,CIN,4,1,1,B,458015,Joey Votto,L,608379,Michael Wacha,R,425877,Yadier Molina,1,1B,0,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,F,FF,95.8,2536.24,204.996,-0.577,1.851,3.66,1.69,-0.794,50,6.431,2.471,-140.063,-10.871,-10.347,30.996,-9.982,,,,,,
2015,gid_2015_04_11_slnmlb_cinmlb_1,4/11/2015 13:10,REG,STL,CIN,4,1,1,B,458015,Joey Votto,L,608379,Michael Wacha,R,425877,Yadier Molina,1,1B,0,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,CH,87.7,1270.67,226.623,-1.679,1.807,3.52,1.82,-1.301,50,6.355,0.651,-128.458,-6.742,-8.178,25.545,-24.447,,,,,,
2015,gid_2015_04_11_slnmlb_cinmlb_1,4/11/2015 13:10,REG,STL,CIN,4,1,1,B,458015,Joey Votto,L,608379,Michael Wacha,R,425877,Yadier Molina,1,1B,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,IP,FF,94.2,2452.29,201.935,0.086,2.487,3.66,1.69,-0.748,50,6.408,3.872,-137.805,-8.808,-8.702,26.038,-10.567,IP_OUT,,LD,-15.29,107.81,Joey Votto lines out sharply to shortstop Jhonny Peralta.
2015,gid_2015_04_11_slnmlb_cinmlb_1,4/11/2015 13:10,REG,STL,CIN,4,1,1,B,453943,Todd Frazier,R,608379,Michael Wacha,R,425877,Yadier Molina,1,3B,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,CU,74.1,1075.53,39.131,0.063,3.256,3.52,1.66,-1.041,50,6.686,1.192,-108.598,1.555,5.081,17.721,-38.419,,,,,,
2015,gid_2015_04_11_slnmlb_cinmlb_1,4/11/2015 13:10,REG,STL,CIN,4,1,1,B,453943,Todd Frazier,R,608379,Michael Wacha,R,425877,Yadier Molina,1,3B,1,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FF,94.1,2371.7,201.732,1.048,1.083,3.65,1.7,-0.533,50,6.301,5.837,-137.412,-12.16,-8.318,26.685,-11.307,,,,,,
2015,gid_2015_04_11_slnmlb_cinmlb_1,4/11/2015 13:10,REG,STL,CIN,4,1,1,B,453943,Todd Frazier,R,608379,Michael Wacha,R,425877,Yadier Molina,1,3B,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FF,93.5,2673.61,205.296,0.518,1.23,3.62,1.66,-0.631,50,6.378,5.098,-136.512,-12.204,-10.75,26.605,-9.429,,,,,,
2015,gid_2015_04_11_slnmlb_cinmlb_1,4/11/2015 13:10,REG,STL,CIN,4,1,1,B,453943,Todd Frazier,R,608379,Michael Wacha,R,425877,Yadier Molina,1,3B,3,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,IP,FF,93.8,2463.31,197.294,-0.056,3.333,3.46,1.54,-0.908,50,6.529,3.591,-137.323,-6.856,-6.932,29.098,-9.912,HR,1,LD,-32.91,342.05,Todd Frazier homers (3) on a line drive to left field.
